날짜,지점,평균기온(℃),최저기온(℃),최고기온(℃)
2012.9.18,112,21.1,19.5,23.7
2012.9.19,112,21.1,18.7,24
2012.9.20,112,20.9,16.8,25.1
2012.9.21,112,20.3,17.8,23.8
2012.9.22,112,20.4,16.7,25
2012.9.23,112,21.3,16.7,26.7
2012.9.24,112,21.1,16.9,26
2012.9.25,112,21.8,17.4,27.7
2012.9.26,112,21,18,24.3
2012.9.27,112,20.2,18.1,23.3
2012.9.28,112,18.3,16.6,21.5
2012.9.29,112,16.7,14.3,19.5
2012.9.30,112,16.3,12.3,20.5
2012.10.1,112,18.2,13.8,22.7
2012.10.2,112,19.3,15.4,24
2012.10.3,112,19.7,15.6,24.5
2012.10.4,112,19.1,15.6,23.8
2012.10.5,112,19.1,15.9,22
2012.10.6,112,19,15.5,23.5
2012.10.7,112,18.9,14.4,24.6
2012.10.8,112,18.7,14.6,23.2
2012.10.9,112,17.6,14.4,21.8
2012.10.10,112,16.2,13.8,20.6
2012.10.11,112,14.6,10.1,20.2
2012.10.12,112,15.5,10.2,21
2012.10.13,112,17.4,13.1,22.4
2012.10.14,112,16.6,11.6,21
2012.10.15,112,14.7,9,20.8
2012.10.16,112,17.4,12.1,24
2012.10.17,112,12.8,8.3,17.8
2012.10.18,112,12.4,6.3,16.5
2012.10.19,112,16,11.7,19.9
2012.10.20,112,16.4,12.1,20.3
2012.10.21,112,18.2,15.8,21.9
2012.10.22,112,13.6,8.9,17.7
2012.10.23,112,10.5,5.4,14
2012.10.24,112,13.6,10.7,17.8
2012.10.25,112,15.3,12.4,19.5
2012.10.26,112,16.6,13,20.9
2012.10.27,112,15,13.1,17.1
2012.10.28,112,14.2,10.9,16.9
2012.10.29,112,11.5,7.8,15.4
2012.10.30,112,8.2,4.6,11.9
2012.10.31,112,7,3.5,12.4
2012.11.1,112,6.4,3.6,10.1
2012.11.2,112,7.1,2.1,11.9
2012.11.3,112,9.6,4.4,14.9
2012.11.4,112,11.9,10,14.4
2012.11.5,112,9.4,7.7,11.1
2012.11.6,112,7.5,5.9,8.7
2012.11.7,112,9.2,5.6,12.2
2012.11.8,112,10,7.7,14.3
2012.11.9,112,8.9,3.6,14
2012.11.10,112,12.4,9.7,15.2
2012.11.11,112,9.1,6,12.8
2012.11.12,112,8.5,6.6,9.8
2012.11.13,112,5.9,1.9,8.8
2012.11.14,112,3.2,1,6.3
2012.11.15,112,4.3,0.4,9.5
2012.11.16,112,6,2.6,8
2012.11.17,112,5.7,2.4,8
2012.11.18,112,3.8,0.2,8.5
2012.11.19,112,4.3,0.6,8.8
2012.11.20,112,2.9,-1.2,7.9
2012.11.21,112,4.8,1.1,8
2012.11.22,112,7.2,3.7,10.3
2012.11.23,112,3.1,0.3,6.4
2012.11.24,112,2.3,-1.2,5.7
2012.11.25,112,4,0.5,7.8
2012.11.26,112,2.8,0.3,4.5
2012.11.27,112,2.5,-2.4,6.8
2012.11.28,112,5.9,1.3,10.8
2012.11.29,112,1,-2.4,5.5
2012.11.30,112,2.2,-2.8,7.7
2012.12.1,112,-1.5,-6.4,2.6
2012.12.2,112,2.6,0.1,5.2
2012.12.3,112,2.7,-1.3,6.5
2012.12.4,112,-2.4,-4.7,0.5
2012.12.5,112,-2.8,-5.5,0.7
2012.12.6,112,-6,-9.4,-2.9
2012.12.7,112,-3.2,-5.4,-0.8
2012.12.8,112,-7.8,-10.9,-4.6
2012.12.9,112,-9.9,-12.7,-6.2
2012.12.10,112,-7.4,-10.9,-3.1
2012.12.11,112,-6.4,-10.4,-2.4
2012.12.12,112,-4.5,-8.4,-1
2012.12.13,112,-0.2,-5,4.7
2012.12.14,112,2.6,0.9,4.6
2012.12.15,112,4.2,1.7,7.6
2012.12.16,112,1.9,-0.7,6.4
2012.12.17,112,-0.5,-4.3,1.8
2012.12.18,112,-6.4,-8.7,-4
2012.12.19,112,-6.6,-10,-3.9
2012.12.20,112,-2.9,-7.5,0.8
2012.12.21,112,-1.2,-2.4,0
2012.12.22,112,-2.6,-5,-1
2012.12.23,112,-8.5,-12.1,-4.8
2012.12.24,112,-8.2,-12.9,-4.7
2012.12.25,112,-8.3,-12.9,-2.6
2012.12.26,112,-10.6,-14.1,-6.6
2012.12.27,112,-5.7,-11.5,-1.1
2012.12.28,112,-0.9,-3.7,3.3
2012.12.29,112,-0.5,-2.2,1
2012.12.30,112,-7.5,-9.6,-1.5
2012.12.31,112,-7.7,-10.8,-4.8
2013.1.1,112,-3.3,-7,0.3
2013.1.2,112,-10.7,-14.3,-5.8
2013.1.3,112,-12.2,-15.4,-8.5
2013.1.4,112,-10,-14.3,-6
2013.1.5,112,-5.9,-11.1,-0.7
2013.1.6,112,-6.1,-9.3,-1.5
2013.1.7,112,-5.4,-9.4,-1.7
2013.1.8,112,-4.6,-7,-1.2
2013.1.9,112,-8.3,-10.4,-5.7
2013.1.10,112,-7.9,-11.7,-3.8
2013.1.11,112,-2.2,-6.9,2.2
2013.1.12,112,0.5,-1.9,3.8
2013.1.13,112,-1.4,-3.1,1.7
2013.1.14,112,-2.2,-5,1.8
2013.1.15,112,-2.8,-6.3,0.8
2013.1.16,112,-2.5,-5.5,-0.3
2013.1.17,112,-5.9,-8,-3.4
2013.1.18,112,-3.6,-8.9,0.9
2013.1.19,112,0.9,-2.1,4.7
2013.1.20,112,2.4,-1.6,5.3
2013.1.21,112,2.9,1.6,4.8
2013.1.22,112,3.4,1.7,5.3
2013.1.23,112,2,0.4,3.1
2013.1.24,112,-0.8,-6,2.4
2013.1.25,112,-8.4,-9.9,-6
2013.1.26,112,-8.7,-10.7,-5.9
2013.1.27,112,-7,-10.6,-4
2013.1.28,112,-2.6,-8.5,1.5
2013.1.29,112,4,0.4,6.2
2013.1.30,112,6.4,4.5,9
2013.1.31,112,8.8,4,13.6
2013.2.1,112,7.3,1.5,10.2
2013.2.2,112,-1.8,-4.4,1.5
2013.2.3,112,-3.1,-6,-1.2
2013.2.4,112,-1.1,-3.8,1.4
2013.2.5,112,-1.3,-5.1,2.1
2013.2.6,112,-1.5,-3.2,0
2013.2.7,112,-10.8,-13.1,-1.3
2013.2.8,112,-11.9,-15.9,-7.9
2013.2.9,112,-6.7,-12.1,-2.4
2013.2.10,112,-4,-8.4,-0.6
2013.2.11,112,-6.2,-10.5,-3.2
2013.2.12,112,-4.2,-5.9,-2.3
2013.2.13,112,-1.3,-6.1,3.3
2013.2.14,112,1.2,-1.5,4.7
2013.2.15,112,-1.2,-4.5,0.6
2013.2.16,112,-2.9,-6.7,1
2013.2.17,112,2.2,-2.2,6
2013.2.18,112,0,-2.5,1.8
2013.2.19,112,-3.1,-6.6,-0.3
2013.2.20,112,-4.6,-7.9,-1
2013.2.21,112,-1.4,-4.8,2.4
2013.2.22,112,1,-2.6,4.2
2013.2.23,112,-0.3,-3.6,2.9
2013.2.24,112,1.1,-1.9,5.2
2013.2.25,112,2.9,-1.3,7.7
2013.2.26,112,4.5,2.7,7
2013.2.27,112,1.9,-0.3,5.7
2013.2.28,112,6.2,-0.5,13.4
2013.3.1,112,0.3,-1.7,7.2
2013.3.2,112,-1,-3.9,2.5
2013.3.3,112,0.3,-2.8,3.7
2013.3.4,112,3.1,0.1,7.8
2013.3.5,112,3.1,-0.9,7.4
2013.3.6,112,8.2,1.3,13.5
2013.3.7,112,5.9,1.5,10.6
2013.3.8,112,6.8,1.6,11.3
2013.3.9,112,11.5,5.4,20.4
2013.3.10,112,0.6,-1.8,5.9
2013.3.11,112,2.7,-3.6,8.9
2013.3.12,112,6.8,0.7,11.1
2013.3.13,112,4.3,0.7,8.1
2013.3.14,112,3,-0.1,7.9
2013.3.15,112,3.5,-0.1,8.1
2013.3.16,112,5,1.9,10.2
2013.3.17,112,6.5,2.7,12.4
2013.3.18,112,6.1,4.2,10.1
2013.3.19,112,6.3,3.2,8.6
2013.3.20,112,1.8,-2.3,6.3
2013.3.21,112,0.4,-4,4.5
2013.3.22,112,3,0.5,6.6
2013.3.23,112,3.5,-1.1,9
2013.3.24,112,4.1,1.6,7.7
2013.3.25,112,2.3,0,6.1
2013.3.26,112,3.3,-0.5,7.4
2013.3.27,112,5.5,0.5,11.5
2013.3.28,112,6.2,3.6,10.5
2013.3.29,112,4.7,0.8,9.1
2013.3.30,112,3.9,1.8,8.5
2013.3.31,112,4.9,1.2,9.7
2013.4.1,112,8.8,3.7,12.7
2013.4.2,112,6.8,5.6,10.2
2013.4.3,112,6.5,3.5,10.4
2013.4.4,112,10.9,4.9,17
2013.4.5,112,12.5,9.4,16.4
2013.4.6,112,6.4,2.8,11.1
2013.4.7,112,4.6,1.9,8.2
2013.4.8,112,7,2.5,11.3
2013.4.9,112,6.1,3.9,8.8
2013.4.10,112,5.6,3.5,8.1
2013.4.11,112,6,4.2,8.9
2013.4.12,112,6.6,3.9,10.6
2013.4.13,112,9.9,4.1,15
2013.4.14,112,7.5,4,10.5
2013.4.15,112,7.1,3,11
2013.4.16,112,11.4,8.8,15.5
2013.4.17,112,13.7,8.3,19.6
2013.4.18,112,10.4,7.9,14.1
2013.4.19,112,8.8,5.4,12.2
2013.4.20,112,5.5,3.7,9.2
2013.4.21,112,7.8,4.4,13
2013.4.22,112,9.2,6.1,13.5
2013.4.23,112,10.4,8.5,13.5
2013.4.24,112,10.2,6.3,14.4
2013.4.25,112,7.9,6.7,12.3
2013.4.26,112,10.7,7.3,13.6
2013.4.27,112,11.5,8,15.2
2013.4.28,112,15.4,11,19.8
2013.4.29,112,11.1,7.7,17.3
2013.4.30,112,11.2,7.4,14.6
2013.5.1,112,12.1,8.7,16.3
2013.5.2,112,11.4,8.6,16
2013.5.3,112,11,8.8,15.1
2013.5.4,112,11,8.4,14.7
2013.5.5,112,10.8,8.1,15.5
2013.5.6,112,11.1,6.8,14.7
2013.5.7,112,16.4,11,23.1
2013.5.8,112,16.8,11.1,23.1
2013.5.9,112,15.6,12.4,19.9
2013.5.10,112,12.7,9.9,15.8
2013.5.11,112,15.1,10.6,19.7
2013.5.12,112,16.9,15.3,18.6
2013.5.13,112,19.2,15.9,23.4
2013.5.14,112,18.3,15.8,23.4
2013.5.15,112,16.8,13.4,21
2013.5.16,112,22,15.6,27.1
2013.5.17,112,18.3,14.5,22.8
2013.5.18,112,15.3,13.2,19
2013.5.19,112,15.3,11.7,19
2013.5.20,112,12.2,10.4,14.9
2013.5.21,112,15.6,9.5,20.9
2013.5.22,112,17.6,14.4,21.5
2013.5.23,112,17.3,12.6,23.8
2013.5.24,112,16.3,11.2,21.8
2013.5.25,112,20.8,15.3,26.7
2013.5.26,112,21.8,17.8,26.5
2013.5.27,112,19.5,17.8,22.3
2013.5.28,112,17.9,14.9,20.5
2013.5.29,112,14.2,13.3,15.8
2013.5.30,112,16.2,12.6,19.9
2013.5.31,112,19,14.2,24.5
2013.6.1,112,19.3,16.2,24.5
2013.6.2,112,19.3,14.7,25.3
2013.6.3,112,16.9,13.7,20.8
2013.6.4,112,20.7,15.9,25.2
2013.6.5,112,22.1,17.7,26.8
2013.6.6,112,22.3,18.6,26.6
2013.6.7,112,22.8,18.4,28
2013.6.8,112,23.1,18.3,28
2013.6.9,112,25.5,20.8,30.1
2013.6.10,112,25.2,21.4,29.8
2013.6.11,112,22.7,18.4,25.5
2013.6.12,112,19.5,18.1,22.2
2013.6.13,112,20.6,17.4,24.5
2013.6.14,112,22.5,19.2,26.7
2013.6.15,112,22.2,19.7,25.4
2013.6.16,112,20.8,18.4,24.6
2013.6.17,112,21.1,19.1,23.2
2013.6.18,112,21.6,20.9,22.4
2013.6.19,112,22.2,20.3,25.6
2013.6.20,112,23.3,19.3,28.2
2013.6.21,112,23.9,20.2,28
2013.6.22,112,22.6,20.2,26.2
2013.6.23,112,20.6,18.8,23
2013.6.24,112,21.4,18.9,25
2013.6.25,112,22.4,19.6,26.7
2013.6.26,112,22.6,19.8,26.6
2013.6.27,112,22.9,20.1,27.5
2013.6.28,112,23.8,20.9,27.5
2013.6.29,112,25,21.6,28.7
2013.6.30,112,25.6,21.6,30.2
2013.7.1,112,24.7,21.2,28.9
2013.7.2,112,23.1,20.1,25.5
2013.7.3,112,22.7,19.4,26.8
2013.7.4,112,23.5,21.2,25.4
2013.7.5,112,23.8,21,28.4
2013.7.6,112,22.1,19.9,25.6
2013.7.7,112,24,21.2,27.3
2013.7.8,112,23.6,21.9,24.5
2013.7.9,112,23.1,22,24.6
2013.7.10,112,23.9,22.8,24.6
2013.7.11,112,23.5,23.1,24
2013.7.12,112,22.7,22.1,23.4
2013.7.13,112,23.2,21.7,24.5
2013.7.14,112,23.1,22.3,23.9
2013.7.15,112,25.5,23.6,27.7
2013.7.16,112,25.6,23.8,26.8
2013.7.17,112,23.2,22,25.3
2013.7.18,112,24.7,23.1,27.1
2013.7.19,112,26.2,23.8,29.4
2013.7.20,112,26,24.6,28
2013.7.21,112,25.2,24.3,27.2
2013.7.22,112,25.2,23.6,28
2013.7.23,112,24.7,23.8,25.3
2013.7.24,112,23.5,22.4,25.9
2013.7.25,112,24.3,22.3,27.6
2013.7.26,112,24.1,22.1,27.9
2013.7.27,112,24,22.3,27.3
2013.7.28,112,24.8,23.3,26.6
2013.7.29,112,24.2,23.2,25.7
2013.7.30,112,25.2,22.7,28.2
2013.7.31,112,24.9,23.7,27.2
2013.8.1,112,26.7,23.5,30.5
2013.8.2,112,27.8,26.2,30.5
2013.8.3,112,27.8,26.3,30.2
2013.8.4,112,27.4,25.9,30
2013.8.5,112,26.7,25.5,28.7
2013.8.6,112,26,22,26.9
2013.8.7,112,27.9,25.3,31.6
2013.8.8,112,28.3,26.4,31.3
2013.8.9,112,27.8,26.9,29.2
2013.8.10,112,26.4,24.9,29
2013.8.11,112,28,24.5,31.8
2013.8.12,112,28,26,31.1
2013.8.13,112,27.8,25.7,31
2013.8.14,112,27.9,25.5,31.1
2013.8.15,112,27.8,25.9,30.7
2013.8.16,112,27.9,26.4,30
2013.8.17,112,27.8,26.4,29.8
2013.8.18,112,27.5,26.6,29.8
2013.8.19,112,27.1,25.2,30.4
2013.8.20,112,26.7,23.7,30.5
2013.8.21,112,28.1,24.7,31.8
2013.8.22,112,28.3,25.7,32
2013.8.23,112,25,22.7,27.2
2013.8.24,112,26.3,23.1,30.1
2013.8.25,112,26.3,22.4,30.7
2013.8.26,112,26.8,23.9,30.1
2013.8.27,112,25.3,23.3,28.1
2013.8.28,112,25.9,23.3,28.9
2013.8.29,112,25,23,26.4
2013.8.30,112,24.2,21.8,26.3
2013.8.31,112,23.2,20.5,27.2
2013.9.1,112,23.2,19.4,27.3
2013.9.2,112,22.3,18.4,26.2
2013.9.3,112,21.4,16.9,25.7
2013.9.4,112,21.4,16.4,25.8
2013.9.5,112,21.7,19.1,24.1
2013.9.6,112,20.8,18.7,23.2
2013.9.7,112,21.8,17.4,27.7
2013.9.8,112,22.7,19.5,26.6
2013.9.9,112,23,21.1,26.2
2013.9.10,112,21.2,18,23.7
2013.9.11,112,20.1,18.3,21.7
2013.9.12,112,22.5,20.4,25.2
2013.9.13,112,22.5,20.1,24.3
2013.9.14,112,22.5,21.1,24.7
2013.9.15,112,23.2,19.8,26.8
2013.9.16,112,20.5,15.6,24.9
2013.9.17,112,22.6,18.7,27.5
2013.9.18,112,24,18.7,28.5
2013.9.19,112,24.3,21.7,28.6
2013.9.20,112,23.3,21.2,26.5
2013.9.21,112,23.3,21.2,26.6
2013.9.22,112,23.3,21.1,27.1
2013.9.23,112,23.4,19.3,27.2
2013.9.24,112,21.5,19.5,23.7
2013.9.25,112,18.7,16.4,22.3
2013.9.26,112,17.3,13.4,21.2
2013.9.27,112,18.6,12.8,22.6
2013.9.28,112,18.2,15.4,20.8
2013.9.29,112,17.1,14.7,19.3
2013.9.30,112,19.5,17,24.1
2013.10.1,112,21.1,16.4,25.4
2013.10.2,112,18.9,15,21.4
2013.10.3,112,16.2,11.6,20.1
2013.10.4,112,17.6,12.1,22.2
2013.10.5,112,20.7,15.2,26.3
2013.10.6,112,21.6,18,25.5
2013.10.7,112,22.6,20.2,25.7
2013.10.8,112,19.3,16.8,20.8
2013.10.9,112,19.2,14.9,24.2
2013.10.10,112,20.6,16.8,25.4
2013.10.11,112,18.1,15.8,20.4
2013.10.12,112,17.4,14.3,20.6
2013.10.13,112,17.9,14.1,22
2013.10.14,112,18.4,14.3,22.9
2013.10.15,112,11.9,8.7,16.1
2013.10.16,112,11.5,7.5,15.4
2013.10.17,112,12.7,8,17.7
2013.10.18,112,14.6,10,19.1
2013.10.19,112,15.7,12,20
2013.10.20,112,16.5,12.2,21.2
2013.10.21,112,16,11.4,20
2013.10.22,112,16.1,11.5,20.4
2013.10.23,112,16.8,13.1,21.4
2013.10.24,112,12.9,8,16.5
2013.10.25,112,9.3,5.9,13.8
2013.10.26,112,10.1,5.4,14.2
2013.10.27,112,12.8,8.2,17.4
2013.10.28,112,12.7,8.8,16
2013.10.29,112,12.8,10.7,15.7
2013.10.30,112,10.3,7.1,13.9
2013.10.31,112,11.6,7.1,16.1
2013.11.1,112,14.5,9.4,19.5
2013.11.2,112,11.1,9.3,14.1
2013.11.3,112,12.2,8.6,15.8
2013.11.4,112,12.5,9.5,15.7
2013.11.5,112,13,8.9,17.3
2013.11.6,112,13,10.8,14.5
2013.11.7,112,12.2,7.7,15
2013.11.8,112,9.5,5.6,13.8
2013.11.9,112,11.6,9.3,15.5
2013.11.10,112,5.4,3.4,9.7
2013.11.11,112,3.3,1,6.4
2013.11.12,112,4,-0.4,7.7
2013.11.13,112,5.2,1.3,9.1
2013.11.14,112,7.3,4.4,10.1
2013.11.15,112,8.7,6.1,12.7
2013.11.16,112,8.9,4.4,13.2
2013.11.17,112,5.8,2.2,7.9
2013.11.18,112,1.8,-0.6,4
2013.11.19,112,2,-0.6,4.1
2013.11.20,112,2.3,-0.2,4.9
2013.11.21,112,3.7,1.2,6
2013.11.22,112,6.3,1.5,10.3
2013.11.23,112,8.7,5.1,12.4
2013.11.24,112,8.1,6.2,11.1
2013.11.25,112,4.9,0.9,10.7
2013.11.26,112,3,-1,7.2
2013.11.27,112,0.6,-3.5,5.8
2013.11.28,112,-3.3,-4.9,-1.5
2013.11.29,112,0.7,-3.6,4.9
2013.11.30,112,6.3,0.7,10.7
2013.12.1,112,4.3,2.3,7.6
2013.12.2,112,5.8,1.8,8.3
2013.12.3,112,7.5,5.6,9.9
2013.12.4,112,5.3,2.9,8
2013.12.5,112,5.2,2.2,8.9
2013.12.6,112,3.6,0.4,6.3
2013.12.7,112,6.5,4.2,10
2013.12.8,112,6,3.8,9.7
2013.12.9,112,4.4,2.2,6.3
2013.12.10,112,0.5,-1.4,2.5
2013.12.11,112,-0.9,-2.9,2.6
2013.12.12,112,-1.8,-4.4,4.8
2013.12.13,112,-5.6,-7.4,-4
2013.12.14,112,-4.4,-7.4,-0.8
2013.12.15,112,-3.3,-6.4,0.1
2013.12.16,112,-3.6,-6.8,-1.1
2013.12.17,112,-1,-4.9,2
2013.12.18,112,1.1,-1.1,4.6
2013.12.19,112,-3.2,-5.8,-0.4
2013.12.20,112,-3.4,-6.7,-0.3
2013.12.21,112,-2.6,-5.2,0.1
2013.12.22,112,-1.3,-4.4,2.1
2013.12.23,112,-1,-2.3,0.9
2013.12.24,112,-1.4,-4.7,2.7
2013.12.25,112,0.2,-3.3,3
2013.12.26,112,-0.4,-3.9,3.4
2013.12.27,112,-6,-8,-3.6
2013.12.28,112,-5.2,-8.1,-3.1
2013.12.29,112,-1.8,-7,2.3
2013.12.30,112,4,1.5,6.3
2013.12.31,112,4.9,2.9,7.7
2014.1.1,112,5,2.4,7.4
2014.1.2,112,2,-0.1,5.7
2014.1.3,112,2.7,0.2,6.7
2014.1.4,112,-0.6,-3.1,2.7
2014.1.5,112,-0.7,-3.8,3.3
2014.1.6,112,1.5,-2.3,5.2
2014.1.7,112,3.1,0.8,5
2014.1.8,112,0,-5.5,3.8
2014.1.9,112,-7.2,-9.5,-4.8
2014.1.10,112,-3.9,-7.9,-0.2
2014.1.11,112,-1,-3.6,1.4
2014.1.12,112,-1.7,-7.1,2.1
2014.1.13,112,-5.9,-9.3,-2.8
2014.1.14,112,-3.8,-7.5,0.1
2014.1.15,112,-2.2,-6.2,1.8
2014.1.16,112,0.8,-2.5,4
2014.1.17,112,0.3,-1.8,3.1
2014.1.18,112,-1.6,-3.6,0.5
2014.1.19,112,-1.8,-5.7,0.9
2014.1.20,112,-0.8,-4.1,2.9
2014.1.21,112,-4.9,-6.6,-3.4
2014.1.22,112,-3.2,-8.3,1.2
2014.1.23,112,0.8,-3.2,4.7
2014.1.24,112,5.2,1.4,7.9
2014.1.25,112,4.3,-0.6,7.6
2014.1.26,112,-2.6,-5.4,0.5
2014.1.27,112,0.1,-4.8,4.2
2014.1.28,112,0.6,-2.8,3.2
2014.1.29,112,1.6,-5.2,7.1
2014.1.30,112,3.5,-1.1,5.9
2014.1.31,112,1,-4,5.3
2014.2.1,112,4.2,1.8,5.5
2014.2.2,112,3.7,1.9,5.6
2014.2.3,112,-3.9,-7.4,2
2014.2.4,112,-7.2,-9.4,-4.5
2014.2.5,112,-4.8,-7.5,-2
2014.2.6,112,-1.8,-4.5,1.5
2014.2.7,112,2,-2.9,6.6
2014.2.8,112,0.2,-1.4,2.1
2014.2.9,112,-2.2,-4,-0.1
2014.2.10,112,-0.8,-4.2,2.9
2014.2.11,112,0.4,-2.9,4.5
2014.2.12,112,0.8,-2.1,4.2
2014.2.13,112,1.2,-2,4.6
2014.2.14,112,2.9,0.2,6.9
2014.2.15,112,2.1,-0.9,7.2
2014.2.16,112,2.5,-0.6,6.8
2014.2.17,112,3.5,1,6.9
2014.2.18,112,2.4,0.1,5.1
2014.2.19,112,2.1,-1,5.9
2014.2.20,112,0.9,-1.1,3.9
2014.2.21,112,1,-2.6,5.1
2014.2.22,112,2.2,-0.9,6
2014.2.23,112,2.6,-0.5,6.6
2014.2.24,112,3.4,0.3,8
2014.2.25,112,3.2,-0.2,8.4
2014.2.26,112,7.6,1.4,13.4
2014.2.27,112,6.8,3.4,11.5
2014.2.28,112,4.5,1.2,8.6
2014.3.1,112,4.7,2.4,8.3
2014.3.2,112,4.1,0.7,8.3
2014.3.3,112,4.7,0.3,9.7
2014.3.4,112,5.6,2.4,10.4
2014.3.5,112,1.3,-0.8,3.8
2014.3.6,112,0.7,-2.3,4.2
2014.3.7,112,-0.1,-3.4,3.6
2014.3.8,112,2.6,0.1,6.1
2014.3.9,112,1.4,-0.2,4.1
2014.3.10,112,1.4,-1.5,4.9
2014.3.11,112,4.1,-0.2,7.9
2014.3.12,112,6,3.7,8.7
2014.3.13,112,5,2.4,7.4
2014.3.14,112,3.4,-0.1,6.7
2014.3.15,112,6.6,1.8,11
2014.3.16,112,9.6,6.7,14.4
2014.3.17,112,11.9,8.5,17.8
2014.3.18,112,8.4,5.9,13.1
2014.3.19,112,8.1,5.2,11.6
2014.3.20,112,6.4,3.4,10.3
2014.3.21,112,6.1,2.6,11.3
2014.3.22,112,7.5,3.4,12.6
2014.3.23,112,8.5,5.3,12.7
2014.3.24,112,10.4,6,14
2014.3.25,112,12.4,9.7,16.1
2014.3.26,112,12.7,8.3,18.3
2014.3.27,112,9.7,6.4,13.5
2014.3.28,112,14.2,7.8,21.5
2014.3.29,112,14.8,12,17.3
2014.3.30,112,13.1,10.4,18.3
2014.3.31,112,12.1,7.7,17.4
2014.4.1,112,13.9,9.9,19.9
2014.4.2,112,13.3,9,20
2014.4.3,112,8.8,4.3,11.3
2014.4.4,112,6.1,3.1,9.4
2014.4.5,112,6.5,3.7,9.2
2014.4.6,112,7,3.7,10.4
2014.4.7,112,8.9,5.9,12.8
2014.4.8,112,9.8,6.1,15.3
2014.4.9,112,7.9,6.4,10.6
2014.4.10,112,9.8,7.1,14.6
2014.4.11,112,10.9,8.2,14.4
2014.4.12,112,12.3,9.7,14.1
2014.4.13,112,14.3,11.2,19.4
2014.4.14,112,13.4,9.7,18.5
2014.4.15,112,9.2,6.3,12.4
2014.4.16,112,11.4,7.3,17.6
2014.4.17,112,12.8,6.4,18.7
2014.4.18,112,14.2,11.1,19.8
2014.4.19,112,14.4,10.7,18.5
2014.4.20,112,13.3,10.4,18.1
2014.4.21,112,12.8,9.2,17.7
2014.4.22,112,14,9.1,19.6
2014.4.23,112,14.6,10.8,19.6
2014.4.24,112,16.6,11.4,23.1
2014.4.25,112,17.1,11.5,23.2
2014.4.26,112,17.3,13.3,22
2014.4.27,112,14.8,13.2,16.8
2014.4.28,112,13.4,12.5,14.2
2014.4.29,112,14.3,11.7,18.1
2014.4.30,112,15,11.3,21.2
2014.5.1,112,13.5,10.4,17.5
2014.5.2,112,14.1,10.4,23
2014.5.3,112,11.4,8.3,14.9
2014.5.4,112,11.5,9.2,16.9
2014.5.5,112,10.5,7.4,13
2014.5.6,112,11.9,8.4,16.1
2014.5.7,112,14.7,10.3,19.5
2014.5.8,112,13.2,11.1,17.4
2014.5.9,112,15.4,10.5,21.1
2014.5.10,112,19.1,13.3,23.8
2014.5.11,112,18.2,14.9,22.2
2014.5.12,112,13.9,12.6,17.1
2014.5.13,112,16.7,12.4,20.8
2014.5.14,112,17.8,14.7,22.7
2014.5.15,112,15.8,13.2,19.2
2014.5.16,112,17.4,12.7,22.4
2014.5.17,112,17.7,13.9,23.5
2014.5.18,112,17.7,13.8,23.2
2014.5.19,112,16.6,12.7,21
2014.5.20,112,19.9,15.6,26.2
2014.5.21,112,17,12.8,21.7
2014.5.22,112,17.3,12.1,23
2014.5.23,112,17.5,15,20.7
2014.5.24,112,18.7,14.9,22.5
2014.5.25,112,19.2,17.2,23.2
2014.5.26,112,17.1,14.5,20.6
2014.5.27,112,21,16.7,24.8
2014.5.28,112,21.8,16.9,26.3
2014.5.29,112,20.2,15.4,26.1
2014.5.30,112,23.2,18,28.9
2014.5.31,112,23.1,19.3,28.4
2014.6.1,112,22.6,19,26.3
2014.6.2,112,20.9,19.2,22.7
2014.6.3,112,18.6,17.3,19.8
2014.6.4,112,22.8,19,26.4
2014.6.5,112,22.8,20,25.9
2014.6.6,112,22.7,18.9,27.8
2014.6.7,112,21.5,18.2,24.6
2014.6.8,112,20,18.4,22.5
2014.6.9,112,20.6,17.1,24.8
2014.6.10,112,21.9,18.2,26.3
2014.6.11,112,20.6,18.2,25.5
2014.6.12,112,20.2,18.1,25.1
2014.6.13,112,19.4,17.4,22.9
2014.6.14,112,20.2,17,24.1
2014.6.15,112,20.7,18.6,24
2014.6.16,112,22,18.5,25.5
2014.6.17,112,23.2,20.6,27
2014.6.18,112,22.4,20,26.8
2014.6.19,112,20.9,19.3,23.4
2014.6.20,112,23,19.9,26.5
2014.6.21,112,23.4,21.1,26.5
2014.6.22,112,23.8,21,27.5
2014.6.23,112,21.3,19.4,24.1
2014.6.24,112,21.7,19.4,25.4
2014.6.25,112,22.7,19.8,26.7
2014.6.26,112,23.2,20.6,27.5
2014.6.27,112,22.9,20.5,26.4
2014.6.28,112,22.4,20.5,25.7
2014.6.29,112,23,19.9,27.7
2014.6.30,112,23.6,20.7,27.9
2014.7.1,112,24.6,21.3,29.2
2014.7.2,112,24.3,22.1,28.6
2014.7.3,112,21.5,20.4,22.5
2014.7.4,112,25.4,21.2,29.6
2014.7.5,112,23.9,21.8,26.3
2014.7.6,112,25.2,22.4,28.8
2014.7.7,112,25.2,21.3,30.2
2014.7.8,112,25,22.8,28.1
2014.7.9,112,26.6,23.8,32.6
2014.7.10,112,27,24,31.9
2014.7.11,112,24.8,22.3,28.2
2014.7.12,112,23.7,21.5,26.5
2014.7.13,112,23.6,22.3,25.9
2014.7.14,112,24.4,22.1,27.9
2014.7.15,112,25.1,22.9,28.9
2014.7.16,112,25.1,22.6,29
2014.7.17,112,24.5,23,27.2
